# x,y,z
5.875000000000000000e+05,2.011430000000000000e+06,3.544319631089198538e+03
5.950000000000000000e+05,2.011430000000000000e+06,3.526632680115535095e+03
6.025000000000000000e+05,2.011430000000000000e+06,3.583965183065807651e+03
6.100000000000000000e+05,2.011430000000000000e+06,3.614202579893823440e+03
6.175000000000000000e+05,2.011430000000000000e+06,3.565302739879990895e+03
6.250000000000000000e+05,2.011430000000000000e+06,3.505505392615088567e+03
6.325000000000000000e+05,2.011430000000000000e+06,3.528530973667368016e+03
6.400000000000000000e+05,2.011430000000000000e+06,3.548912905434838649e+03
6.475000000000000000e+05,2.011430000000000000e+06,3.564659153612339651e+03
6.550000000000000000e+05,2.011430000000000000e+06,3.613857565666720802e+03
6.625000000000000000e+05,2.011430000000000000e+06,3.574534880930953022e+03
6.700000000000000000e+05,2.011430000000000000e+06,3.581684141360164176e+03
6.775000000000000000e+05,2.011430000000000000e+06,3.563402687448512552e+03
6.850000000000000000e+05,2.011430000000000000e+06,3.555455388530223900e+03
6.925000000000000000e+05,2.011430000000000000e+06,3.562725171135920846e+03
7.000000000000000000e+05,2.011430000000000000e+06,3.582250954503906087e+03
7.075000000000000000e+05,2.011430000000000000e+06,3.572750996522634068e+03
7.150000000000000000e+05,2.011430000000000000e+06,3.575025334563472825e+03
7.225000000000000000e+05,2.011430000000000000e+06,3.567110597491111548e+03
7.300000000000000000e+05,2.011430000000000000e+06,3.591325412439330648e+03
7.375000000000000000e+05,2.011430000000000000e+06,3.554840119354796570e+03
7.450000000000000000e+05,2.011430000000000000e+06,3.442793181280367207e+03
7.525000000000000000e+05,2.011430000000000000e+06,3.239508124624487209e+03
7.600000000000000000e+05,2.011430000000000000e+06,3.301027683667633028e+03
7.675000000000000000e+05,2.011430000000000000e+06,3.543895062582766514e+03
7.750000000000000000e+05,2.011430000000000000e+06,3.484004473694116314e+03
7.825000000000000000e+05,2.011430000000000000e+06,3.525555905396390244e+03
7.900000000000000000e+05,2.011430000000000000e+06,3.568216613772369783e+03
7.975000000000000000e+05,2.011430000000000000e+06,3.543619466394060964e+03
8.050000000000000000e+05,2.011430000000000000e+06,3.505701776573154802e+03
8.125000000000000000e+05,2.011430000000000000e+06,3.447721909744102959e+03
8.200000000000000000e+05,2.011430000000000000e+06,3.335529755584600480e+03
8.275000000000000000e+05,2.011430000000000000e+06,3.251394539343173619e+03
8.350000000000000000e+05,2.011430000000000000e+06,3.137382014050048838e+03
8.425000000000000000e+05,2.011430000000000000e+06,3.063859205974688848e+03
8.500000000000000000e+05,2.011430000000000000e+06,2.986182978230002846e+03
8.575000000000000000e+05,2.011430000000000000e+06,2.966605047284883767e+03
8.650000000000000000e+05,2.011430000000000000e+06,2.992379624658114608e+03
8.725000000000000000e+05,2.011430000000000000e+06,2.951028481360094247e+03
8.800000000000000000e+05,2.011430000000000000e+06,2.786360756225428759e+03
