3.027222472327520397e-03,-7.079383572430060667e+00,7.024999999030199833e+05,-1.696429703464260325e+06,6.410000000000000000e+02,1.000000000000000000e+00
3.996150387759134226e-03,-9.391381909475768452e+00,7.099999999030199833e+05,-1.696429703464260325e+06,6.410000000000000000e+02,1.000000000000000000e+00
3.540079653210487232e-03,-9.150570071144471740e+00,8.149999999030199833e+05,-1.771429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
5.411979890537099713e-03,-9.011973239825096016e+00,8.224999999030199833e+05,-1.771429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
3.132978197566901879e-03,-7.527667296947129216e-01,8.299999999030199833e+05,-1.771429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
4.121496729625834243e-03,-1.003742906563851989e+01,8.074999999030199833e+05,-1.763929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.364536119801451397e-03,-1.175351805445416176e+01,8.149999999030199833e+05,-1.763929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
6.710877559476413623e-03,-9.720198237784785533e+00,8.224999999030199833e+05,-1.763929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
3.865227439089610750e-03,-1.400398690460059470e+01,7.624999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.079422389982742425e-03,-1.657193801943918743e+01,7.699999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.696054716599801115e-03,-1.587156300729327540e+01,7.774999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.643170863611034593e-03,-1.487825879148672925e+01,7.849999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.208128185400328181e-03,-1.355517908260662807e+01,7.924999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
6.989587368979185977e-03,-1.262515148247811680e+01,7.999999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.368798429831874275e-03,-1.239168423657855556e+01,8.074999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
5.832965010063889677e-03,-9.664981986799233482e+00,8.149999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
3.036915805295484216e-03,-3.463405203184805714e+00,8.224999999030199833e+05,-1.756429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.495349825354963302e-03,-1.602947591293028040e+01,7.624999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.046403938329117267e-03,-1.686424476567236752e+01,7.699999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.312120622102557088e-03,-1.625368927189924761e+01,7.774999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.577108044509924367e-03,-1.559499625452181704e+01,7.849999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.617526305962798006e-03,-1.495702554568251230e+01,7.924999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.748415135718251578e-03,-1.404240512673203511e+01,7.999999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.626502446291524850e-03,-1.226822686875237878e+01,8.074999999030199833e+05,-1.748929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.618851426639720370e-03,-1.466662278295626720e+01,7.624999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.782898652274968354e-03,-1.556016532787671736e+01,7.699999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.274776274819096500e-03,-1.544144142014130239e+01,7.774999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.270470963520099916e-03,-1.531460243957818079e+01,7.849999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.254398844962860582e-03,-1.510167625594721130e+01,7.924999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.472581361478437323e-03,-1.485126108539461143e+01,7.999999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
6.671361496844135930e-03,-1.308944308108846144e+01,8.074999999030199833e+05,-1.741429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.634391942267421127e-03,-1.194308780483768828e+01,7.549999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.097060913705164009e-02,-1.431331003610694097e+01,7.624999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.071187761043905506e-02,-1.469639279490411354e+01,7.699999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.177860482689689792e-03,-1.490279507895027677e+01,7.774999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.699692204518411076e-03,-1.517229202131585453e+01,7.849999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.627409393052690167e-03,-1.586990271404093278e+01,7.924999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.630368592263472860e-03,-1.626790979621543443e+01,7.999999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
3.906076193704241528e-03,-1.309430309788072577e+01,8.074999999030199833e+05,-1.733929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.207524867316933426e-03,-1.059650860292958896e+01,7.474999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.072509698007932666e-02,-1.286658227266423182e+01,7.549999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.244767196836429890e-02,-1.374433506951791628e+01,7.624999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.148190562154574601e-02,-1.402557896787706682e+01,7.699999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.009066387766104078e-02,-1.486617393225117212e+01,7.774999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.299478729507121288e-03,-1.560288004078225299e+01,7.849999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.944224121118532489e-03,-1.676407981313062123e+01,7.924999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.759592765192960262e-03,-1.780214391187962519e+01,7.999999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
4.525063827939310168e-03,-1.733329197652631137e+01,8.074999999030199833e+05,-1.726429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.602120293137087925e-03,-1.280479714327108809e+01,7.249999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.932795680642952041e-03,-1.310369519597614385e+01,7.324999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.530813530502306952e-03,-1.207466598852764150e+01,7.399999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.489448334476402458e-03,-1.232184144990844743e+01,7.474999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.139069659192551431e-02,-1.259891726709983573e+01,7.549999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.228533150110636130e-02,-1.289961124378248769e+01,7.624999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.173061948794706932e-02,-1.354472535366952002e+01,7.699999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.081147049488002942e-02,-1.460219200695468089e+01,7.774999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.841070868361834201e-03,-1.577083176417579580e+01,7.849999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.902961843980830570e-03,-1.652110709752403750e+01,7.924999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.303556193693563903e-03,-1.664751519396293133e+01,7.999999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
4.344089285034796744e-03,-1.555208339031287323e+01,8.074999999030199833e+05,-1.718929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
4.543008705684664639e-03,-1.138880495261949477e+01,7.174999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.444926187965524411e-03,-1.498846912210271398e+01,7.249999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.099510385652366362e-02,-1.421971472752818499e+01,7.324999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.069793757898238051e-02,-1.334008449488035808e+01,7.399999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.026621872770458466e-02,-1.242975310658704302e+01,7.474999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.098177387178504716e-02,-1.231987194212919690e+01,7.549999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.197449713923733061e-02,-1.258409566357119047e+01,7.624999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.202270625904851287e-02,-1.296905551001927392e+01,7.699999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.132302497643329631e-02,-1.398532392666356827e+01,7.774999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.927363373941885949e-03,-1.479527650350985368e+01,7.849999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.950445911054399017e-03,-1.440821273693092053e+01,7.924999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
3.148907296528904998e-03,-9.174252189077691355e+00,7.999999999030199833e+05,-1.711429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.036507738262740008e-03,-1.330445360198365279e+01,6.949999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.976938793005844408e-03,-1.548847318285211827e+01,7.024999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
8.623799132949042101e-03,-1.604434904516176630e+01,7.099999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.757461221213500902e-03,-1.635405736256774389e+01,7.174999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.102845640238185598e-02,-1.581875511468217610e+01,7.249999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.106433155114179556e-02,-1.433930198485518304e+01,7.324999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.064106672202695669e-02,-1.355632374566897624e+01,7.399999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.005462445608637512e-02,-1.282368385544140210e+01,7.474999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.036025640377349899e-02,-1.235737140284246038e+01,7.549999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.134892180363378245e-02,-1.059377391300790805e+01,7.624999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.219349955484179404e-02,-1.081480681829370383e+01,7.699999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.172556272673833111e-02,-1.156015740415020332e+01,7.774999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
9.443383280690526016e-03,-1.292230694907001975e+01,7.849999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
5.933907245135872088e-03,-1.092845651078906144e+01,7.924999999030199833e+05,-1.703929703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
7.718674986812446015e-03,-1.239584257721588756e+01,6.874999999030199833e+05,-1.696429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.045387549157490714e-02,-1.602015642765439907e+01,6.949999999030199833e+05,-1.696429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.134093570485303348e-02,-1.722334744924080496e+01,7.024999999030199833e+05,-1.696429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.224268520397227278e-02,-1.752838015112035919e+01,7.099999999030199833e+05,-1.696429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.199165473422920958e-02,-1.686939934919928419e+01,7.174999999030199833e+05,-1.696429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
1.149614697555534359e-02,-1.604335078128104897e+01,7.249999999030199833e+05,-1.696429703464260325e+06,2.105000000000000000e+03,1.000000000000000000e+00
